uniprot.id	hla	ligand.len	count
O95125	HLA-C1507	9	17
O95136	HLA-A0201	9	24
O95136	HLA-A1101	9	3
O95136	HLA-B0702	9	8
O95136	HLA-B2705	9	8
O95136	HLA-C0202	9	29
O95136	HLA-C1507	9	25
O95139	HLA-A0201	9	5
O95139	HLA-A1101	9	5
O95139	HLA-B0702	9	4
O95139	HLA-B2705	9	5
O95139	HLA-C0202	9	7
O95139	HLA-C1507	9	6
O95140	HLA-A0201	9	37
O95140	HLA-A1101	9	21
O95140	HLA-B0702	9	20
O95140	HLA-B2705	9	19
O95140	HLA-C0202	9	64
O95140	HLA-C1507	9	40
O95147	HLA-A0201	9	9
O95147	HLA-A1101	9	6
O95147	HLA-B0702	9	8
O95147	HLA-B2705	9	3
O95147	HLA-C0202	9	20
O95147	HLA-C1507	9	13
O95149	HLA-A0201	9	5
O95149	HLA-A1101	9	10
O95149	HLA-B0702	9	10
O95149	HLA-B2705	9	3
O95149	HLA-C0202	9	20
O95149	HLA-C1507	9	11
O95150	HLA-A0201	9	8
O95150	HLA-A1101	9	4
O95150	HLA-B0702	9	7
O95150	HLA-B2705	9	5
O95150	HLA-C0202	9	21
O95150	HLA-C1507	9	13
O95153	HLA-A0201	9	37
O95153	HLA-A1101	9	25
O95153	HLA-B0702	9	57
O95153	HLA-B2705	9	22
O95153	HLA-C0202	9	57
O95153	HLA-C1507	9	45
O95154	HLA-A0201	9	7
O95154	HLA-A1101	9	5
O95154	HLA-B0702	9	7
O95154	HLA-B2705	9	6
O95154	HLA-C0202	9	27
O95154	HLA-C1507	9	15
O95155	HLA-A0201	9	41
O95155	HLA-A1101	9	26
O95155	HLA-B0702	9	38
O95155	HLA-B2705	9	28
O95155	HLA-C0202	9	84
O95155	HLA-C1507	9	53
O95156	HLA-A0201	9	8
O95156	HLA-A1101	9	11
O95156	HLA-B0702	9	9
O95156	HLA-B2705	9	7
O95156	HLA-C0202	9	19
O95156	HLA-C1507	9	10
O95157	HLA-A0201	9	7
O95157	HLA-A1101	9	8
O95157	HLA-B0702	9	4
O95157	HLA-B2705	9	3
O95157	HLA-C0202	9	16
O95157	HLA-C1507	9	8
O95158	HLA-A0201	9	14
O95158	HLA-A1101	9	15
O95158	HLA-B0702	9	16
O95158	HLA-B2705	9	7
O95158	HLA-C0202	9	15
O95158	HLA-C1507	9	14
O95159	HLA-A0201	9	8
O95159	HLA-A1101	9	1
O95159	HLA-B0702	9	11
O95159	HLA-B2705	9	6
O95159	HLA-C0202	9	16
O95159	HLA-C1507	9	11
O95163	HLA-A0201	9	49
O95163	HLA-A1101	9	29
O95163	HLA-B0702	9	35
O95163	HLA-B2705	9	32
O95163	HLA-C0202	9	86
O95163	HLA-C1507	9	64
O95164	HLA-A0201	9	4
O95164	HLA-A1101	9	3
O95164	HLA-B0702	9	2
O95164	HLA-B2705	9	3
O95164	HLA-C0202	9	14
O95164	HLA-C1507	9	6
O95166	HLA-A0201	9	7
O95166	HLA-A1101	9	2
O95166	HLA-B0702	9	2
O95166	HLA-B2705	9	4
O95166	HLA-C0202	9	7
O95166	HLA-C1507	9	9
O95167	HLA-A0201	9	3
O95167	HLA-A1101	9	2
O95167	HLA-B0702	9	4
O95167	HLA-B2705	9	3
O95167	HLA-C0202	9	7
O95167	HLA-C1507	9	4
O95168	HLA-A0201	9	6
O95168	HLA-A1101	9	4
O95168	HLA-B0702	9	7
O95168	HLA-B2705	9	8
O95168	HLA-C0202	9	8
O95168	HLA-C1507	9	6
O95169	HLA-A0201	9	1
O95169	HLA-A1101	9	3
O95169	HLA-B0702	9	9
O95169	HLA-B2705	9	3
O95169	HLA-C0202	9	10
O95169	HLA-C1507	9	5
O95170	HLA-A0201	9	29
O95170	HLA-A1101	9	22
O95170	HLA-B0702	9	16
O95170	HLA-B2705	9	11
O95170	HLA-C0202	9	60
O95170	HLA-C1507	9	36
O95171	HLA-A0201	9	15
O95171	HLA-A1101	9	12
O95171	HLA-B0702	9	8
O95171	HLA-B2705	9	3
O95171	HLA-C0202	9	28
O95171	HLA-C1507	9	16
O95177	HLA-A0201	9	2
O95177	HLA-A1101	9	1
O95177	HLA-B0702	9	5
O95177	HLA-C0202	9	2
O95177	HLA-C1507	9	1
O95178	HLA-A0201	9	1
O95178	HLA-A1101	9	3
O95178	HLA-B0702	9	4
O95178	HLA-B2705	9	4
O95178	HLA-C0202	9	6
O95178	HLA-C1507	9	4
O95180	HLA-A0201	9	94
O95180	HLA-A1101	9	42
O95180	HLA-B0702	9	76
O95180	HLA-B2705	9	51
O95180	HLA-C0202	9	130
O95180	HLA-C1507	9	94
O95182	HLA-A0201	9	2
O95182	HLA-A1101	9	7
O95182	HLA-B0702	9	4
O95182	HLA-B2705	9	3
O95182	HLA-C0202	9	5
O95182	HLA-C1507	9	3
O95183	HLA-A0201	9	2
O95183	HLA-A1101	9	4
O95183	HLA-B0702	9	2
O95183	HLA-B2705	9	3
O95183	HLA-C0202	9	4
O95183	HLA-C1507	9	2
O95185	HLA-A0201	9	32
O95185	HLA-A1101	9	19
O95185	HLA-B0702	9	30
O95185	HLA-B2705	9	15
O95185	HLA-C0202	9	55
O95185	HLA-C1507	9	47
O95190	HLA-A0201	9	7
O95190	HLA-A1101	9	3
O95190	HLA-B0702	9	7
O95190	HLA-B2705	9	4
O95190	HLA-C0202	9	10
O95190	HLA-C1507	9	10
O95196	HLA-A0201	9	12
O95196	HLA-A1101	9	5
O95196	HLA-B0702	9	19
O95196	HLA-B2705	9	4
O95196	HLA-C0202	9	25
O95196	HLA-C1507	9	22
O95197	HLA-A0201	9	33
O95197	HLA-A1101	9	31
O95197	HLA-B0702	9	17
O95197	HLA-B2705	9	19
O95197	HLA-C0202	9	68
O95197	HLA-C1507	9	45
O95198	HLA-A0201	9	22
O95198	HLA-A1101	9	15
O95198	HLA-B0702	9	9
O95198	HLA-B2705	9	17
O95198	HLA-C0202	9	29
O95198	HLA-C1507	9	18
O95199	HLA-A0201	9	22
O95199	HLA-A1101	9	15
O95199	HLA-B0702	9	11
O95199	HLA-B2705	9	11
O95199	HLA-C0202	9	44
O95199	HLA-C1507	9	24
O95201	HLA-A0201	9	7
O95201	HLA-A1101	9	7
O95201	HLA-B0702	9	10
O95201	HLA-B2705	9	10
O95201	HLA-C0202	9	24
O95201	HLA-C1507	9	14
O95202	HLA-A0201	9	22
O95202	HLA-A1101	9	17
O95202	HLA-B0702	9	16
O95202	HLA-B2705	9	12
O95202	HLA-C0202	9	42
O95202	HLA-C1507	9	31
O95206	HLA-A0201	9	29
O95206	HLA-A1101	9	21
O95206	HLA-B0702	9	49
O95206	HLA-B2705	9	22
O95206	HLA-C0202	9	57
O95206	HLA-C1507	9	50
O95208	HLA-A0201	9	15
O95208	HLA-A1101	9	9
O95208	HLA-B0702	9	12
O95208	HLA-B2705	9	10
O95208	HLA-C0202	9	37
O95208	HLA-C1507	9	25
O95210	HLA-A0201	9	9
O95210	HLA-A1101	9	5
O95210	HLA-B0702	9	3
O95210	HLA-B2705	9	3
O95210	HLA-C0202	9	15
O95210	HLA-C1507	9	5
O95214	HLA-A0201	9	9
O95214	HLA-B0702	9	4
O95214	HLA-B2705	9	4
O95214	HLA-C0202	9	10
O95214	HLA-C1507	9	5
O95218	HLA-A0201	9	1
O95218	HLA-A1101	9	8
O95218	HLA-B0702	9	2
O95218	HLA-B2705	9	1
O95218	HLA-C0202	9	4
O95218	HLA-C1507	9	1
O95219	HLA-A0201	9	16
O95219	HLA-A1101	9	20
O95219	HLA-B0702	9	10
O95219	HLA-B2705	9	13
O95219	HLA-C0202	9	31
O95219	HLA-C1507	9	13
O95221	HLA-A0201	9	19
O95221	HLA-A1101	9	9
O95221	HLA-B0702	9	7
O95221	HLA-B2705	9	9
O95221	HLA-C0202	9	33
O95221	HLA-C1507	9	20
O95222	HLA-A0201	9	24
O95222	HLA-A1101	9	9
O95222	HLA-B0702	9	10
O95222	HLA-B2705	9	8
O95222	HLA-C0202	9	32
O95222	HLA-C1507	9	25
O95229	HLA-A0201	9	10
O95229	HLA-A1101	9	6
O95229	HLA-B0702	9	7
O95229	HLA-B2705	9	8
O95229	HLA-C0202	9	18
O95229	HLA-C1507	9	11
O95231	HLA-A0201	9	4
O95231	HLA-A1101	9	7
O95231	HLA-B0702	9	13
O95231	HLA-B2705	9	5
O95231	HLA-C0202	9	11
O95231	HLA-C1507	9	8
O95232	HLA-A0201	9	9
O95232	HLA-A1101	9	5
O95232	HLA-B0702	9	2
O95232	HLA-B2705	9	3
O95232	HLA-C0202	9	14
O95232	HLA-C1507	9	10
O95235	HLA-A0201	9	27
O95235	HLA-A1101	9	26
O95235	HLA-B0702	9	25
O95235	HLA-B2705	9	23
O95235	HLA-C0202	9	55
O95235	HLA-C1507	9	40
O95236	HLA-A0201	9	21
O95236	HLA-A1101	9	6
O95236	HLA-B0702	9	7
O95236	HLA-B2705	9	8
O95236	HLA-C0202	9	36
O95236	HLA-C1507	9	28
O95237	HLA-A0201	9	12
O95237	HLA-A1101	9	5
O95237	HLA-B0702	9	5
O95237	HLA-B2705	9	7
O95237	HLA-C0202	9	20
O95237	HLA-C1507	9	15
O95238	HLA-A0201	9	7
O95238	HLA-A1101	9	11
O95238	HLA-B0702	9	8
O95238	HLA-B2705	9	7
O95238	HLA-C0202	9	17
O95238	HLA-C1507	9	10
O95239	HLA-A0201	9	27
O95239	HLA-A1101	9	28
O95239	HLA-B0702	9	20
O95239	HLA-B2705	9	25
O95239	HLA-C0202	9	63
O95239	HLA-C1507	9	34
O95243	HLA-A0201	9	9
O95243	HLA-A1101	9	22
O95243	HLA-B0702	9	7
O95243	HLA-B2705	9	14
O95243	HLA-C0202	9	28
O95243	HLA-C1507	9	17
O95248	HLA-A0201	9	76
O95248	HLA-A1101	9	43
O95248	HLA-B0702	9	52
O95248	HLA-B2705	9	39
O95248	HLA-C0202	9	124
O95248	HLA-C1507	9	82
O95249	HLA-A0201	9	10
O95249	HLA-A1101	9	11
O95249	HLA-B0702	9	2
O95249	HLA-B2705	9	7
O95249	HLA-C0202	9	18
O95249	HLA-C1507	9	12
O95251	HLA-A0201	9	8
O95251	HLA-A1101	9	13
O95251	HLA-B0702	9	8
O95251	HLA-B2705	9	16
O95251	HLA-C0202	9	25
O95251	HLA-C1507	9	14
O95255	HLA-A0201	9	89
O95255	HLA-A1101	9	42
O95255	HLA-B0702	9	36
O95255	HLA-B2705	9	41
O95255	HLA-C0202	9	110
O95255	HLA-C1507	9	64
O95256	HLA-A0201	9	16
O95256	HLA-A1101	9	25
O95256	HLA-B0702	9	13
O95256	HLA-B2705	9	23
O95256	HLA-C0202	9	41
O95256	HLA-C1507	9	23
O95257	HLA-A0201	9	4
O95257	HLA-A1101	9	1
O95257	HLA-B0702	9	4
O95257	HLA-B2705	9	4
O95257	HLA-C0202	9	8
O95257	HLA-C1507	9	6
O95258	HLA-A0201	9	20
O95258	HLA-A1101	9	12
O95258	HLA-B0702	9	7
O95258	HLA-B2705	9	10
O95258	HLA-C0202	9	32
O95258	HLA-C1507	9	17
O95259	HLA-A0201	9	50
O95259	HLA-A1101	9	36
O95259	HLA-B0702	9	17
O95259	HLA-B2705	9	24
O95259	HLA-C0202	9	84
O95259	HLA-C1507	9	53
O95260	HLA-A0201	9	13
O95260	HLA-A1101	9	14
O95260	HLA-B0702	9	8
O95260	HLA-B2705	9	10
O95260	HLA-C0202	9	27
O95260	HLA-C1507	9	17
O95263	HLA-A0201	9	28
O95263	HLA-A1101	9	19
O95263	HLA-B0702	9	18
O95263	HLA-B2705	9	20
O95263	HLA-C0202	9	59
O95263	HLA-C1507	9	29
O95264	HLA-A0201	9	24
O95264	HLA-A1101	9	7
O95264	HLA-B0702	9	10
O95264	HLA-B2705	9	11
O95264	HLA-C0202	9	35
O95264	HLA-C1507	9	23
O95267	HLA-A0201	9	32
O95267	HLA-A1101	9	21
O95267	HLA-B0702	9	20
O95267	HLA-B2705	9	17
O95267	HLA-C0202	9	53
O95267	HLA-C1507	9	43
O95271	HLA-A0201	9	32
O95271	HLA-A1101	9	30
O95271	HLA-B0702	9	31
O95271	HLA-B2705	9	29
O95271	HLA-C0202	9	68
O95271	HLA-C1507	9	52
O95273	HLA-A0201	9	19
O95273	HLA-A1101	9	7
O95273	HLA-B0702	9	13
O95273	HLA-B2705	9	6
O95273	HLA-C0202	9	25
O95273	HLA-C1507	9	18
O95274	HLA-A0201	9	6
O95274	HLA-A1101	9	1
O95274	HLA-B0702	9	13
O95274	HLA-B2705	9	2
O95274	HLA-C0202	9	15
O95274	HLA-C1507	9	10
O95279	HLA-A0201	9	25
O95279	HLA-A1101	9	18
O95279	HLA-B0702	9	12
O95279	HLA-B2705	9	14
O95279	HLA-C0202	9	27
O95279	HLA-C1507	9	20
O95292	HLA-A0201	9	10
O95292	HLA-A1101	9	5
O95292	HLA-B0702	9	5
O95292	HLA-B2705	9	10
O95292	HLA-C0202	9	14
O95292	HLA-C1507	9	11
O95294	HLA-A0201	9	34
O95294	HLA-A1101	9	21
O95294	HLA-B0702	9	17
O95294	HLA-B2705	9	19
O95294	HLA-C0202	9	53
O95294	HLA-C1507	9	40
O95295	HLA-A0201	9	10
O95295	HLA-A1101	9	3
O95295	HLA-B0702	9	2
O95295	HLA-B2705	9	2
O95295	HLA-C0202	9	13
O95295	HLA-C1507	9	9
O95297	HLA-A0201	9	10
O95297	HLA-A1101	9	10
O95297	HLA-B0702	9	3
O95297	HLA-B2705	9	1
O95297	HLA-C0202	9	20
O95297	HLA-C1507	9	8
O95298	HLA-A0201	9	6
O95298	HLA-A1101	9	2
O95298	HLA-B0702	9	3
O95298	HLA-B2705	9	12
O95298	HLA-C0202	9	16
O95298	HLA-C1507	9	7
O95299	HLA-A0201	9	17
O95299	HLA-A1101	9	10
O95299	HLA-B0702	9	5
O95299	HLA-B2705	9	10
O95299	HLA-C0202	9	26
O95299	HLA-C1507	9	18
O95302	HLA-A0201	9	23
O95302	HLA-A1101	9	18
O95302	HLA-B0702	9	13
O95302	HLA-B2705	9	19
O95302	HLA-C0202	9	38
O95302	HLA-C1507	9	22
O95319	HLA-A0201	9	20
O95319	HLA-A1101	9	13
O95319	HLA-B0702	9	13
O95319	HLA-B2705	9	10
O95319	HLA-C0202	9	38
O95319	HLA-C1507	9	25
O95336	HLA-A0201	9	7
O95336	HLA-A1101	9	6
O95336	HLA-B0702	9	17
O95336	HLA-B2705	9	11
O95336	HLA-C0202	9	23
O95336	HLA-C1507	9	16
O95340	HLA-A0201	9	23
O95340	HLA-A1101	9	14
O95340	HLA-B0702	9	14
O95340	HLA-B2705	9	15
O95340	HLA-C0202	9	38
O95340	HLA-C1507	9	23
O95342	HLA-A0201	9	57
O95342	HLA-A1101	9	40
O95342	HLA-B0702	9	23
O95342	HLA-B2705	9	43
O95342	HLA-C0202	9	114
O95342	HLA-C1507	9	71
O95343	HLA-A0201	9	4
O95343	HLA-A1101	9	5
O95343	HLA-B0702	9	5
O95343	HLA-B2705	9	10
O95343	HLA-C0202	9	22
O95343	HLA-C1507	9	14
O95347	HLA-A0201	9	47
O95347	HLA-A1101	9	47
O95347	HLA-B0702	9	15
O95347	HLA-B2705	9	25
O95347	HLA-C0202	9	78
O95347	HLA-C1507	9	53
O95352	HLA-A0201	9	25
O95352	HLA-A1101	9	19
O95352	HLA-B0702	9	23
O95352	HLA-B2705	9	14
O95352	HLA-C0202	9	58
O95352	HLA-C1507	9	39
O95359	HLA-A0201	9	43
O95359	HLA-A1101	9	50
O95359	HLA-B0702	9	97
O95359	HLA-B2705	9	31
O95359	HLA-C0202	9	107
O95359	HLA-C1507	9	71
O95361	HLA-A0201	9	17
O95361	HLA-A1101	9	18
O95361	HLA-B0702	9	9
O95361	HLA-B2705	9	10
O95361	HLA-C0202	9	32
O95361	HLA-C1507	9	18
O95363	HLA-A0201	9	10
O95363	HLA-A1101	9	9
O95363	HLA-B0702	9	8
O95363	HLA-B2705	9	13
O95363	HLA-C0202	9	25
O95363	HLA-C1507	9	17
O95365	HLA-A0201	9	16
O95365	HLA-A1101	9	8
O95365	HLA-B0702	9	9
O95365	HLA-B2705	9	7
O95365	HLA-C0202	9	31
O95365	HLA-C1507	9	25
O95371	HLA-A0201	9	18
O95371	HLA-A1101	9	4
O95371	HLA-B0702	9	6
O95371	HLA-B2705	9	5
O95371	HLA-C0202	9	29
O95371	HLA-C1507	9	23
O95372	HLA-A0201	9	8
O95372	HLA-A1101	9	5
O95372	HLA-B0702	9	9
O95372	HLA-B2705	9	4
O95372	HLA-C0202	9	18
O95372	HLA-C1507	9	11
O95373	HLA-A0201	9	56
O95373	HLA-A1101	9	25
O95373	HLA-B0702	9	18
O95373	HLA-B2705	9	15
O95373	HLA-C0202	9	68
O95373	HLA-C1507	9	37
O95376	HLA-A0201	9	11
O95376	HLA-A1101	9	17
O95376	HLA-B0702	9	4
O95376	HLA-B2705	9	16
O95376	HLA-C0202	9	20
O95376	HLA-C1507	9	11
O95377	HLA-A0201	9	13
O95377	HLA-A1101	9	8
O95377	HLA-B0702	9	5
O95377	HLA-B2705	9	4
O95377	HLA-C0202	9	14
O95377	HLA-C1507	9	12
O95379	HLA-A0201	9	6
O95379	HLA-A1101	9	10
O95379	HLA-B2705	9	3
O95379	HLA-C0202	9	14
O95379	HLA-C1507	9	9
O95382	HLA-A0201	9	55
O95382	HLA-A1101	9	31
O95382	HLA-B0702	9	41
O95382	HLA-B2705	9	35
O95382	HLA-C0202	9	78
O95382	HLA-C1507	9	50
O95388	HLA-A0201	9	8
O95388	HLA-A1101	9	4
O95388	HLA-B0702	9	12
O95388	HLA-B2705	9	3
O95388	HLA-C0202	9	22
O95388	HLA-C1507	9	12
O95389	HLA-A0201	9	7
O95389	HLA-A1101	9	7
O95389	HLA-B0702	9	9
O95389	HLA-B2705	9	3
O95389	HLA-C0202	9	12
O95389	HLA-C1507	9	5
O95390	HLA-A0201	9	11
O95390	HLA-A1101	9	13
O95390	HLA-B0702	9	16
O95390	HLA-B2705	9	12
O95390	HLA-C0202	9	24
O95390	HLA-C1507	9	16
O95391	HLA-A0201	9	12
O95391	HLA-A1101	9	12
O95391	HLA-B0702	9	9
O95391	HLA-B2705	9	14
O95391	HLA-C0202	9	30
O95391	HLA-C1507	9	16
O95393	HLA-A0201	9	12
O95393	HLA-A1101	9	10
O95393	HLA-B0702	9	8
O95393	HLA-B2705	9	8
O95393	HLA-C0202	9	29
O95393	HLA-C1507	9	20
O95394	HLA-A0201	9	21
O95394	HLA-A1101	9	14
O95394	HLA-B0702	9	10
O95394	HLA-B2705	9	14
O95394	HLA-C0202	9	47
O95394	HLA-C1507	9	29
O95395	HLA-A0201	9	18
O95395	HLA-A1101	9	19
O95395	HLA-B0702	9	9
O95395	HLA-B2705	9	10
O95395	HLA-C0202	9	26
O95395	HLA-C1507	9	17
O95396	HLA-A0201	9	19
O95396	HLA-A1101	9	9
O95396	HLA-B0702	9	16
O95396	HLA-B2705	9	13
O95396	HLA-C0202	9	32
O95396	HLA-C1507	9	27
O95397	HLA-A0201	9	14
O95397	HLA-A1101	9	13
O95397	HLA-B0702	9	3
O95397	HLA-B2705	9	8
O95397	HLA-C0202	9	25
O95397	HLA-C1507	9	18
O95398	HLA-A0201	9	42
O95398	HLA-A1101	9	22
O95398	HLA-B0702	9	27
O95398	HLA-B2705	9	16
O95398	HLA-C0202	9	54
O95398	HLA-C1507	9	33
O95399	HLA-A0201	9	4
O95399	HLA-A1101	9	4
O95399	HLA-B0702	9	5
O95399	HLA-B2705	9	2
O95399	HLA-C0202	9	7
O95399	HLA-C1507	9	3
O95400	HLA-A0201	9	7
O95400	HLA-A1101	9	7
O95400	HLA-B0702	9	6
O95400	HLA-B2705	9	6
O95400	HLA-C0202	9	13
O95400	HLA-C1507	9	6
O95402	HLA-A0201	9	12
O95402	HLA-A1101	9	15
O95402	HLA-B0702	9	23
O95402	HLA-B2705	9	8
O95402	HLA-C0202	9	21
O95402	HLA-C1507	9	15
O95405	HLA-A0201	9	41
O95405	HLA-A1101	9	35
O95405	HLA-B0702	9	34
O95405	HLA-B2705	9	18
O95405	HLA-C0202	9	83
O95405	HLA-C1507	9	52
O95406	HLA-A0201	9	9
O95406	HLA-B0702	9	5
O95406	HLA-B2705	9	3
O95406	HLA-C0202	9	9
O95406	HLA-C1507	9	4
O95407	HLA-A0201	9	10
O95407	HLA-A1101	9	6
O95407	HLA-B0702	9	9
O95407	HLA-B2705	9	6
O95407	HLA-C0202	9	14
O95407	HLA-C1507	9	11
O95409	HLA-A0201	9	10
O95409	HLA-A1101	9	9
O95409	HLA-B0702	9	18
O95409	HLA-B2705	9	6
O95409	HLA-C0202	9	35
O95409	HLA-C1507	9	21
O95411	HLA-A0201	9	3
O95411	HLA-A1101	9	2
O95411	HLA-B0702	9	8
O95411	HLA-B2705	9	2
O95411	HLA-C0202	9	4
O95411	HLA-C1507	9	3
O95415	HLA-A0201	9	3
O95415	HLA-A1101	9	1
O95415	HLA-B0702	9	7
O95415	HLA-B2705	9	1
O95415	HLA-C0202	9	5
O95415	HLA-C1507	9	2
O95416	HLA-A0201	9	7
O95416	HLA-A1101	9	5
O95416	HLA-B0702	9	14
O95416	HLA-B2705	9	2
O95416	HLA-C0202	9	18
O95416	HLA-C1507	9	8
O95424	HLA-A0201	9	11
O95424	HLA-A1101	9	1
O95424	HLA-B0702	9	5
O95424	HLA-B2705	9	1
O95424	HLA-C0202	9	9
O95424	HLA-C1507	9	4
O95425	HLA-A0201	9	47
O95425	HLA-A1101	9	58
O95425	HLA-B0702	9	47
O95425	HLA-B2705	9	49
O95425	HLA-C0202	9	128
O95425	HLA-C1507	9	87
O95427	HLA-A0201	9	72
O95427	HLA-A1101	9	23
O95427	HLA-B0702	9	18
O95427	HLA-B2705	9	14
O95427	HLA-C0202	9	80
O95427	HLA-C1507	9	42
O95428	HLA-A0201	9	23
O95428	HLA-A1101	9	10
O95428	HLA-B0702	9	22
O95428	HLA-B2705	9	17
O95428	HLA-C0202	9	45
O95428	HLA-C1507	9	29
O95429	HLA-A0201	9	7
O95429	HLA-A1101	9	5
O95429	HLA-B0702	9	13
O95429	HLA-B2705	9	4
O95429	HLA-C0202	9	26
O95429	HLA-C1507	9	13
O95433	HLA-A0201	9	11
O95433	HLA-A1101	9	6
O95433	HLA-B0702	9	8
O95433	HLA-B2705	9	4
O95433	HLA-C0202	9	20
O95433	HLA-C1507	9	14
O95436	HLA-A0201	9	38
O95436	HLA-A1101	9	14
O95436	HLA-B0702	9	16
O95436	HLA-B2705	9	13
O95436	HLA-C0202	9	54
O95436	HLA-C1507	9	36
O95445	HLA-A0201	9	3
O95445	HLA-A1101	9	2
O95445	HLA-B0702	9	5
O95445	HLA-B2705	9	3
O95445	HLA-C0202	9	10
O95445	HLA-C1507	9	6
O95447	HLA-A0201	9	15
O95447	HLA-A1101	9	23
O95447	HLA-B0702	9	10
O95447	HLA-B2705	9	21
O95447	HLA-C0202	9	34
O95447	HLA-C1507	9	25
O95450	HLA-A0201	9	31
O95450	HLA-A1101	9	20
O95450	HLA-B0702	9	22
O95450	HLA-B2705	9	22
O95450	HLA-C0202	9	65
O95450	HLA-C1507	9	43
O95452	HLA-A0201	9	17
O95452	HLA-A1101	9	3
O95452	HLA-B0702	9	1
O95452	HLA-B2705	9	5
O95452	HLA-C0202	9	19
O95452	HLA-C1507	9	12
O95453	HLA-A0201	9	13
O95453	HLA-A1101	9	26
O95453	HLA-B0702	9	12
O95453	HLA-B2705	9	20
O95453	HLA-C0202	9	45
O95453	HLA-C1507	9	21
O95455	HLA-A0201	9	14
O95455	HLA-A1101	9	9
O95455	HLA-B0702	9	8
O95455	HLA-B2705	9	12
O95455	HLA-C0202	9	34
O95455	HLA-C1507	9	16
O95456	HLA-A0201	9	10
O95456	HLA-A1101	9	8
O95456	HLA-B0702	9	5
O95456	HLA-B2705	9	8
O95456	HLA-C0202	9	24
O95456	HLA-C1507	9	13
O95460	HLA-A0201	9	22
O95460	HLA-A1101	9	9
O95460	HLA-B0702	9	15
O95460	HLA-B2705	9	12
O95460	HLA-C0202	9	42
O95460	HLA-C1507	9	21
O95461	HLA-A0201	9	18
O95461	HLA-A1101	9	17
O95461	HLA-B0702	9	16
O95461	HLA-B2705	9	27
O95461	HLA-C0202	9	50
O95461	HLA-C1507	9	27
O95466	HLA-A0201	9	43
O95466	HLA-A1101	9	23
O95466	HLA-B0702	9	47
O95466	HLA-B2705	9	28
O95466	HLA-C0202	9	70
O95466	HLA-C1507	9	44
O95470	HLA-A0201	9	17
O95470	HLA-A1101	9	19
O95470	HLA-B0702	9	19
O95470	HLA-B2705	9	9
O95470	HLA-C0202	9	40
O95470	HLA-C1507	9	19
O95471	HLA-A0201	9	13
O95471	HLA-A1101	9	2
O95471	HLA-B0702	9	5
O95471	HLA-B2705	9	4
O95471	HLA-C0202	9	12
O95471	HLA-C1507	9	8
O95473	HLA-A0201	9	15
O95473	HLA-A1101	9	5
O95473	HLA-B0702	9	8
O95473	HLA-B2705	9	7
O95473	HLA-C0202	9	29
O95473	HLA-C1507	9	14
O95475	HLA-A0201	9	4
O95475	HLA-A1101	9	4
O95475	HLA-B0702	9	2
O95475	HLA-B2705	9	7
O95475	HLA-C0202	9	13
O95475	HLA-C1507	9	7
O95476	HLA-A0201	9	13
O95476	HLA-A1101	9	8
O95476	HLA-B0702	9	8
O95476	HLA-B2705	9	9
O95476	HLA-C0202	9	16
O95476	HLA-C1507	9	10
O95477	HLA-A0201	9	123
O95477	HLA-A1101	9	71
O95477	HLA-B0702	9	46
O95477	HLA-B2705	9	50
O95477	HLA-C0202	9	173
O95477	HLA-C1507	9	108
O95478	HLA-A0201	9	3
O95478	HLA-A1101	9	12
O95478	HLA-B0702	9	4
O95478	HLA-B2705	9	10
O95478	HLA-C0202	9	10
O95478	HLA-C1507	9	6
O95479	HLA-A0201	9	26
O95479	HLA-A1101	9	22
O95479	HLA-B0702	9	22
O95479	HLA-B2705	9	27
O95479	HLA-C0202	9	50
O95479	HLA-C1507	9	26
O95484	HLA-A0201	9	24
O95484	HLA-A1101	9	2
O95484	HLA-B0702	9	4
O95484	HLA-B2705	9	4
O95484	HLA-C0202	9	13
O95484	HLA-C1507	9	9
O95486	HLA-A0201	9	45
O95486	HLA-A1101	9	26
O95486	HLA-B0702	9	41
O95486	HLA-B2705	9	24
O95486	HLA-C0202	9	79
O95486	HLA-C1507	9	49
O95487	HLA-A0201	9	41
O95487	HLA-A1101	9	17
O95487	HLA-B0702	9	41
O95487	HLA-B2705	9	23
O95487	HLA-C0202	9	80
O95487	HLA-C1507	9	58
O95490	HLA-A0201	9	52
O95490	HLA-A1101	9	34
O95490	HLA-B0702	9	21
O95490	HLA-B2705	9	24
O95490	HLA-C0202	9	89
O95490	HLA-C1507	9	49
O95497	HLA-A0201	9	27
O95497	HLA-A1101	9	9
O95497	HLA-B0702	9	16
O95497	HLA-B2705	9	15
O95497	HLA-C0202	9	46
O95497	HLA-C1507	9	29
O95498	HLA-A0201	9	20
O95498	HLA-A1101	9	8
O95498	HLA-B0702	9	15
O95498	HLA-B2705	9	16
O95498	HLA-C0202	9	43
O95498	HLA-C1507	9	26
O95500	HLA-A0201	9	13
O95500	HLA-A1101	9	6
O95500	HLA-B0702	9	8
O95500	HLA-C0202	9	17
O95500	HLA-C1507	9	12
O95502	HLA-A0201	9	20
O95502	HLA-A1101	9	8
O95502	HLA-B0702	9	21
O95502	HLA-B2705	9	7
O95502	HLA-C0202	9	29
O95502	HLA-C1507	9	20
O95503	HLA-A0201	9	8
O95503	HLA-A1101	9	10
O95503	HLA-B0702	9	19
O95503	HLA-B2705	9	10
O95503	HLA-C0202	9	25
O95503	HLA-C1507	9	16
O95521	HLA-A0201	9	16
